Representative_Sequence	total_reads_NC	total_reads_samps	perc_in_neg	total_samples	num_samp_nc	num_samp_no_nc	perc_in_neg_samp
M06508_18_000000000-CNPPR_1_1113_27752_18254	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1110_8552_20362	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2112_13410_9637	2	2	50	3	2	1	66.66666666666666
M06508_18_000000000-CNPPR_1_2113_7010_26163	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_12386_10868	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2109_21448_22506	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2113_12314_7548	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_27520_12302	1	8	11.111111	9	1	8	11.11111111111111
M06508_16_000000000-CMN9T_1_1114_21016_26272	6	91	6.185567	64	5	59	7.8125
M06508_8_000000000-JTFYW_1_2113_20032_17304	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_11774_15138	3	3	50	2	1	1	50
M06508_12_000000000-CJG44_1_2109_9388_26919	2	6	25	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_1111_10647_6156	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_27276_20731	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_26911_17412	1	4	20	4	1	3	25
M06508_9_000000000-JTBW3_1_2113_11732_17121	1	3	25	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_1111_11028_14777	2	3	40	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_1113_4187_13711	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1107_4902_15648	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_20160_21463	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2113_8142_12612	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1114_24021_9795	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_7162_7881	3	3	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2106_29516_16125	3	5	37.5	4	2	2	50
M06508_16_000000000-CMN9T_1_1113_13178_24855	3	3	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2109_7012_12524	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2106_3360_17311	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_29168_14048	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1105_27530_16222	1	21	4.545455	19	1	18	5.263157894736842
M06508_16_000000000-CMN9T_1_1113_25416_15414	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1112_13445_26064	12	12	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_15896_7897	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1108_2371_14546	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_14598_27546	3	3	50	3	2	1	66.66666666666666
M06508_16_000000000-CMN9T_1_2105_22615_23040	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_12441_27717	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_23280_12050	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1101_12307_2555	1	14	6.666667	12	1	11	8.333333333333332
M06508_18_000000000-CNPPR_1_1112_21538_3129	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2110_15385_16939	2	4	33.333333	4	1	3	25
M06508_19_000000000-CR8CR_1_2111_5587_14326	1	18	5.263158	16	1	15	6.25
M06508_16_000000000-CMN9T_1_1110_10443_15883	4	24	14.285714	15	1	14	6.666666666666667
M06508_16_000000000-CMN9T_1_1112_21572_23202	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_20037_23709	1	34	2.857143	21	1	20	4.761904761904762
M06508_8_000000000-JTFYW_1_1107_20128_16116	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2111_4747_18413	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_17651_20141	3	3	50	3	2	1	66.66666666666666
M06508_16_000000000-CMN9T_1_1113_3532_11156	2	2	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_10020_12279	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_28053_18754	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1104_17870_11652	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_25544_7949	2	12	14.285714	13	2	11	15.384615384615385
M06508_18_000000000-CNPPR_1_2108_13202_12127	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_7829_4915	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1105_17327_16616	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_8856_19741	2	2	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1105_17833_18428	2	2	50	2	1	1	50
M06508_12_000000000-CJG44_1_1106_24642_5568	1	5	16.666667	6	1	5	16.666666666666664
M06508_12_000000000-CJG44_1_1109_23029_11616	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1105_29357_18137	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2101_11144_12155	3	15	16.666667	13	1	12	7.6923076923076925
M06508_9_000000000-JTBW3_1_1109_8578_26016	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1101_10011_8093	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_24010_15060	7	10	41.176471	5	1	4	20
M06508_18_000000000-CNPPR_1_2101_8455_17357	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2105_6660_12497	2	2	50	3	2	1	66.66666666666666
M06508_12_000000000-CJG44_1_2107_3216_18212	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_14454_11386	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1110_6101_7429	2	12	14.285714	12	2	10	16.666666666666664
M06508_16_000000000-CMN9T_1_2110_18999_20216	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_14955_4716	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_10690_3106	3	3	50	3	2	1	66.66666666666666
M06508_16_000000000-CMN9T_1_1108_24540_10887	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_24340_12147	1	2	33.333333	3	1	2	33.33333333333333
M06508_12_000000000-CJG44_1_2108_25053_6858	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_22194_21866	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_12191_11204	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_13476_13213	2	2	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_16617_12605	2	6	25	7	2	5	28.57142857142857
M06508_16_000000000-CMN9T_1_2113_14957_19005	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_11714_16723	1	5	16.666667	5	1	4	20
M06508_16_000000000-CMN9T_1_2114_14480_19819	1	2	33.333333	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_1102_19365_11555	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_11512_9669	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2112_17405_7462	1	5	16.666667	6	1	5	16.666666666666664
M06508_8_000000000-JTFYW_1_1102_24797_25150	1	12	7.692308	9	1	8	11.11111111111111
M06508_16_000000000-CMN9T_1_1106_13074_8345	3	3	50	2	1	1	50
M06508_12_000000000-CJG44_1_2104_22876_5833	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2101_20551_6117	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2108_28948_16825	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_21026_6289	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1109_8474_19738	1	4	20	4	1	3	25
M06508_16_000000000-CMN9T_1_2109_4132_21957	1	7	12.5	7	1	6	14.285714285714285
M06508_12_000000000-CJG44_1_2114_9841_15795	4	9	30.769231	6	1	5	16.666666666666664
M06508_19_000000000-CR8CR_1_1114_4855_14127	3	5	37.5	4	1	3	25
M06508_18_000000000-CNPPR_1_2102_12947_8429	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1114_24932_22975	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1112_18976_26207	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_13310_15332	3	3	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2109_4948_17404	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_7702_16364	1	5	16.666667	5	1	4	20
M06508_9_000000000-JTBW3_1_2110_23761_9390	1	4	20	5	1	4	20
M06508_19_000000000-CR8CR_1_1110_13604_28652	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1112_23816_5857	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1113_22640_25995	2	2	50	2	1	1	50
M06508_12_000000000-CJG44_1_1112_24658_15464	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_16606_21033	1	7	12.5	6	1	5	16.666666666666664
M06508_19_000000000-CR8CR_1_1102_7007_13429	1	7	12.5	6	1	5	16.666666666666664
M06508_8_000000000-JTFYW_1_1105_4950_19735	2	2	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1107_23085_5228	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_16937_12954	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_4123_19235	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_21863_11349	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_16462_1921	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_9303_14414	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1111_19809_17459	4	9	30.769231	7	2	5	28.57142857142857
M06508_19_000000000-CR8CR_1_1103_12565_21801	2	2	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1101_28296_11673	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_17365_24412	1	4	20	3	1	2	33.33333333333333
M06508_12_000000000-CJG44_1_1102_20223_19459	1	2	33.333333	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_1104_13338_2690	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1109_15015_18420	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_4057_22116	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_17094_19002	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1103_8460_8720	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_18036_22587	1	2	33.333333	3	1	2	33.33333333333333
M06508_8_000000000-JTFYW_1_2104_9348_25882	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1114_10437_25549	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1111_13227_13424	10	11	47.619048	4	2	2	50
M06508_12_000000000-CJG44_1_2104_10711_5065	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2109_14786_23976	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_6047_7654	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1112_4495_22762	2	2	50	2	1	1	50
M06508_12_000000000-CJG44_1_2108_10578_14577	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1113_9459_20673	1	4	20	5	1	4	20
M06508_12_000000000-CJG44_1_1111_10252_13863	7	30	18.918919	13	4	9	30.76923076923077
M06508_8_000000000-JTFYW_1_2102_16395_1601	4	5	44.444444	3	1	2	33.33333333333333
M06508_18_000000000-CNPPR_1_1106_10327_23393	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1102_23430_21277	2	5	28.571429	6	2	4	33.33333333333333
M06508_19_000000000-CR8CR_1_1112_10045_23438	2	3	40	4	2	2	50
M06508_18_000000000-CNPPR_1_1105_13169_9854	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_4176_20019	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_3492_10577	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1105_15779_4631	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1113_17925_5886	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_25108_9313	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_12460_8486	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1108_21851_12436	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1110_7690_24624	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2102_19339_14846	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1107_8784_10628	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_7226_25570	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_11267_25118	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_17443_12790	4	8	33.333333	5	1	4	20
M06508_19_000000000-CR8CR_1_2111_10566_27585	1	3	25	4	1	3	25
M06508_16_000000000-CMN9T_1_2109_25554_7353	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2109_16453_27475	5	11	31.25	6	1	5	16.666666666666664
M06508_12_000000000-CJG44_1_2101_21817_12963	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2103_15529_18261	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_4852_14611	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_26934_14232	2	3	40	4	2	2	50
M06508_18_000000000-CNPPR_1_1110_13064_5851	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_15287_21057	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_13087_15077	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_6098_6899	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1111_26613_17153	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1105_27013_17032	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2113_3609_10215	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_15640_16625	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2113_23767_8396	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_20580_6373	2	42	4.545455	34	2	32	5.88235294117647
M06508_12_000000000-CJG44_1_2101_26255_18532	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_18301_18906	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_18368_4444	7	7	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_10749_15005	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1109_18349_3975	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2101_7180_23113	2	2	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1104_24901_10684	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2114_12197_8258	9	9	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_27083_9408	4	28	12.5	26	3	23	11.538461538461538
M06508_8_000000000-JTFYW_1_1110_7883_13901	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1102_8034_13881	2	18	10	14	1	13	7.142857142857142
M06508_8_000000000-JTFYW_1_1109_6555_7018	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1110_4816_18857	1	28	3.448276	23	1	22	4.3478260869565215
M06508_19_000000000-CR8CR_1_1106_18768_3400	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_19596_12771	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1102_9067_20096	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_2601_15714	1	2	33.333333	3	1	2	33.33333333333333
M06508_19_000000000-CR8CR_1_2111_13994_19544	1	3	25	4	1	3	25
M06508_16_000000000-CMN9T_1_2109_10749_26775	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2114_3442_18850	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1112_17576_17192	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_14868_2961	7	7	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1105_4484_7837	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_29601_14258	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_18871_3860	5	82	5.747126	17	4	13	23.52941176470588
M06508_8_000000000-JTFYW_1_1113_19362_23058	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_21003_8161	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2102_7500_10575	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2107_8970_20365	1	5	16.666667	6	1	5	16.666666666666664
M06508_16_000000000-CMN9T_1_1101_12809_13637	1	2	33.333333	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_1104_8565_19836	1	3	25	3	1	2	33.33333333333333
M06508_12_000000000-CJG44_1_1105_26782_20194	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1112_13706_3918	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_17660_20455	3	3	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1109_4156_10923	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_18675_23361	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_12063_22982	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_4304_7309	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_26237_12421	2	7	22.222222	7	2	5	28.57142857142857
M06508_12_000000000-CJG44_1_1112_15696_16182	3	60	4.761905	51	3	48	5.88235294117647
M06508_19_000000000-CR8CR_1_1110_19522_11273	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_23872_15193	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1112_26373_11576	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1104_24413_20882	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_10965_6332	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_8501_20520	3	3	50	2	1	1	50
M06508_12_000000000-CJG44_1_2102_10734_7530	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_15683_3259	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1103_15934_13347	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_17135_4639	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_25891_13188	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2102_25685_24868	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1108_9733_25260	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1109_3067_10703	1	2	33.333333	3	1	2	33.33333333333333
M06508_12_000000000-CJG44_1_2113_11316_23361	9	24	27.272727	11	4	7	36.36363636363637
M06508_16_000000000-CMN9T_1_2111_6909_22912	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_6369_13774	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_19533_16847	2	2	50	3	2	1	66.66666666666666
M06508_19_000000000-CR8CR_1_2104_20016_4461	4	5	44.444444	6	4	2	66.66666666666666
M06508_12_000000000-CJG44_1_1105_28910_18314	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_18192_14588	1	2	33.333333	3	1	2	33.33333333333333
M06508_18_000000000-CNPPR_1_2110_21954_15689	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1103_18423_2787	2	4	33.333333	5	2	3	40
M06508_16_000000000-CMN9T_1_2109_7785_20225	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_25624_12090	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_5639_15292	3	3	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_26360_22943	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_3079_16913	2	3	40	3	1	2	33.33333333333333
M06508_12_000000000-CJG44_1_1104_3976_21198	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1111_2706_13224	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_12873_8572	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1111_20363_15699	1	4	20	4	1	3	25
M06508_16_000000000-CMN9T_1_2111_9183_17454	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1102_20008_16781	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2107_9936_3724	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1108_4957_14241	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_5551_17283	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1110_12435_11007	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_5316_6377	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_9059_6716	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_20021_6315	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1114_16028_25560	7	14	33.333333	9	3	6	33.33333333333333
M06508_16_000000000-CMN9T_1_2110_9350_27648	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1111_18541_20490	7	11	38.888889	10	5	5	50
M06508_8_000000000-JTFYW_1_1102_26599_20304	1	5	16.666667	5	1	4	20
M06508_8_000000000-JTFYW_1_1108_21958_6667	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_15145_15280	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_5100_8015	1	4	20	5	1	4	20
M06508_19_000000000-CR8CR_1_2109_21070_11784	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_23191_7791	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2113_14000_21927	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2114_17465_15510	3	25	10.714286	20	1	19	5
M06508_18_000000000-CNPPR_1_2103_23485_19147	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_4932_16765	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2113_10429_11436	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_2544_19104	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_13847_23756	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_5365_12300	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1112_20684_4200	2	3	40	3	1	2	33.33333333333333
M06508_19_000000000-CR8CR_1_1109_28154_14518	1	2	33.333333	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_2103_9236_18441	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_11598_7066	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_13172_26585	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1105_23834_13532	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1109_22557_23178	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_6708_10288	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_27045_22825	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1106_9324_24601	2	2	50	3	2	1	66.66666666666666
M06508_19_000000000-CR8CR_1_1101_11728_3632	1	2	33.333333	3	1	2	33.33333333333333
M06508_18_000000000-CNPPR_1_2105_14351_19868	4	25	13.793103	23	2	21	8.695652173913043
M06508_12_000000000-CJG44_1_1106_15415_19449	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_19500_16049	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_24637_18354	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2109_19100_27460	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2113_19672_18083	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_23635_15972	1	2	33.333333	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_2114_1860_14636	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_17578_22890	2	5	28.571429	5	1	4	20
M06508_16_000000000-CMN9T_1_1110_6220_19052	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1103_11032_27926	3	44	6.382979	35	2	33	5.714285714285714
M06508_16_000000000-CMN9T_1_1110_19916_4186	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_4066_11405	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_26549_11282	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1102_13201_22877	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2106_25183_22599	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1111_23294_19149	48	385	11.08545	27	1	26	3.7037037037037033
M06508_16_000000000-CMN9T_1_1107_13819_16286	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1113_4046_23005	2	2	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1109_7591_11345	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_8455_21364	1	2	33.333333	3	1	2	33.33333333333333
M06508_18_000000000-CNPPR_1_1108_20569_20093	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2106_23161_5415	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1114_15483_25528	1	13	7.142857	12	1	11	8.333333333333332
M06508_9_000000000-JTBW3_1_1108_2185_12953	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2103_18110_13487	2	13	13.333333	11	1	10	9.090909090909092
M06508_16_000000000-CMN9T_1_1106_15005_10769	3	3	50	2	1	1	50
M06508_12_000000000-CJG44_1_1113_8193_19822	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_6590_15827	2	2	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1112_12280_5179	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_28735_13318	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2106_6924_10611	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_19238_6388	3	3	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_13003_13302	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_27269_17860	1	2	33.333333	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_2101_13502_28155	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_22536_9854	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_20411_14776	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_21308_7264	1	4	20	5	1	4	20
M06508_8_000000000-JTFYW_1_2110_24095_18947	1	49	2	26	1	25	3.8461538461538463
M06508_16_000000000-CMN9T_1_2106_27004_22286	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2109_17635_4540	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_11267_17355	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_20172_3239	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1104_18136_10592	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_20055_15796	2	2	50	2	1	1	50
